id_cliente,data_entrada,data_saida,reativacao,data_reativacao,idade,cep,possui_internet_basica,possui_internet_fibra,possui_streaming,churn
493,2025-10-03,,False,,40,69005,True,False,True,False
494,2025-05-28,,False,,35,30130,True,True,True,False
495,2024-09-03,2025-06-24,True,2025-08-28,66,70040,True,False,True,True
496,2024-12-17,2025-10-11,False,,61,40020,True,False,False,True
497,2024-04-11,,False,,45,90010,False,True,True,False
498,2024-11-14,,False,,41,70040,False,False,True,False
499,2026-02-27,2026-05-18,False,,43,90430,False,False,True,True
500,2024-12-28,,False,,48,60811,False,True,True,False
501,2024-04-06,,False,,66,50030,False,True,False,False
502,2025-07-08,,False,,50,51020,True,False,True,False
503,2026-03-30,,False,,54,22290,False,True,True,False
504,2026-01-08,2026-02-12,False,,60,70040,False,False,True,True
505,2024-08-21,2025-03-01,True,2025-04-21,30,80240,False,True,False,True
506,2025-01-21,,False,,55,1310,True,False,True,False
507,2025-03-27,2025-09-03,False,,41,50030,True,False,False,True
508,2024-07-29,,False,,18,22640,False,True,False,False
509,2024-08-16,2025-07-21,False,,18,22290,False,False,True,True
510,2024-07-20,,False,,32,22290,True,False,False,False
511,2026-04-26,,False,,52,22290,False,True,True,False
512,2025-09-26,,False,,46,22640,False,True,True,False
513,2025-12-16,,False,,47,90010,True,False,True,False
514,2025-11-25,,False,,70,80240,False,False,True,False
515,2026-03-27,2026-05-10,False,,29,22290,False,True,False,True
516,2024-03-30,,False,,45,20040,False,True,True,False
517,2026-01-20,2026-03-16,False,,49,51020,True,True,False,True
518,2024-02-26,,False,,35,4538,False,True,False,False
519,2025-02-08,2025-06-01,True,2025-07-08,45,80010,True,False,True,True
520,2025-05-20,,False,,24,80010,True,False,True,False
521,2024-10-31,,False,,63,80240,False,False,True,False
522,2024-05-04,,False,,36,60811,True,True,True,False
523,2024-06-12,2024-09-14,True,2024-10-29,71,90010,False,False,True,True
524,2025-12-02,2026-03-08,False,,45,69058,True,False,False,True
525,2024-09-28,2025-01-23,False,,58,60160,False,False,True,True
526,2024-09-21,2025-04-26,True,2025-06-16,44,20040,True,False,False,True
527,2026-02-24,,False,,45,20040,False,True,True,False
528,2024-05-02,,False,,37,30130,True,False,False,False
529,2026-02-17,,False,,47,30140,False,True,True,False
530,2026-02-22,,False,,49,80240,True,False,True,False
531,2025-05-24,,False,,35,20040,False,False,True,False
532,2024-05-20,,False,,43,20040,True,False,False,False
533,2024-05-12,,False,,37,30140,True,False,False,False
534,2024-08-30,,False,,75,90430,False,False,True,False
535,2025-05-06,,False,,44,90430,False,True,False,False
536,2024-05-10,,False,,65,69058,False,True,False,False
537,2025-01-22,,False,,42,20040,False,False,True,False
538,2024-04-08,,False,,48,30140,False,False,True,False
539,2025-04-04,2025-07-19,False,,28,69058,False,True,False,True
540,2024-01-18,,False,,39,40020,True,True,True,False
541,2025-08-26,,False,,48,80240,False,True,True,False
542,2024-02-17,,False,,66,80010,True,True,False,False
543,2024-06-14,,False,,48,4538,True,False,False,False
544,2024-05-28,,False,,63,60811,False,False,True,False
545,2025-12-08,,False,,53,90010,True,False,False,False
546,2024-02-15,,False,,66,80240,True,False,False,False
547,2024-12-31,,False,,44,80010,True,False,False,False
548,2025-05-18,,False,,75,30140,False,False,True,False
549,2025-03-15,,False,,39,22290,True,False,False,False
550,2025-08-02,2026-02-07,False,,35,41820,True,False,False,True
551,2025-11-14,2026-03-28,True,2026-05-16,29,80010,True,False,False,True
552,2024-11-30,,False,,75,1310,False,True,False,False
553,2025-12-05,,False,,56,30140,True,False,False,False
554,2024-09-27,,False,,41,69005,True,False,False,False
555,2026-04-17,,False,,61,30130,True,False,False,False
556,2025-03-05,,False,,54,30140,True,False,False,False
557,2025-09-18,,False,,71,90010,True,False,True,False
558,2026-01-14,2026-04-26,False,,25,50030,False,True,False,True
559,2025-11-05,2026-05-11,False,,42,90430,False,False,True,True
560,2025-12-25,2026-02-02,False,,39,60160,False,True,False,True
561,2025-04-01,,False,,19,5422,True,True,True,False
562,2024-02-06,2024-03-24,False,,59,69005,True,False,False,True
563,2025-02-23,,False,,41,60811,True,True,False,False
564,2024-06-03,,False,,55,80010,False,True,False,False
565,2026-01-26,2026-04-10,False,,75,90010,False,True,False,True
566,2024-07-20,,False,,40,20040,False,True,False,False
567,2024-07-13,2025-01-29,False,,40,70040,False,True,False,True
568,2024-07-31,2025-05-07,False,,47,20040,False,True,False,True
569,2025-06-30,,False,,58,1310,False,True,True,False
570,2025-05-01,2025-08-14,False,,38,69058,True,True,True,True
571,2026-03-18,,False,,37,22290,False,True,False,False
572,2024-12-20,,False,,59,80240,False,False,True,False
573,2024-08-28,,False,,50,22290,False,True,True,False
574,2024-02-11,2024-08-09,False,,18,30130,False,False,True,True
575,2024-01-07,,False,,29,30140,False,True,True,False
576,2024-11-13,,False,,65,22640,True,False,False,False
577,2026-02-26,,False,,50,90010,True,True,True,False
578,2025-03-21,,False,,35,69005,False,True,True,False
579,2026-01-30,2026-04-26,False,,43,70040,False,True,True,True
580,2024-03-27,,False,,45,69058,False,True,True,False
581,2024-03-20,,False,,55,90430,False,True,True,False
582,2025-12-10,2026-04-12,False,,27,90010,True,False,False,True
583,2024-03-31,,False,,34,20040,False,True,False,False
584,2024-02-14,,False,,49,4538,False,False,True,False
585,2024-12-09,2025-07-06,False,,44,60160,True,False,False,True
586,2026-02-26,,False,,52,80240,True,True,False,False
587,2025-08-09,2026-02-12,False,,29,30140,True,False,False,True
588,2024-03-25,,False,,50,51020,False,True,False,False
589,2025-12-13,2026-02-03,True,2026-03-30,59,22640,True,False,False,True
590,2025-12-18,,False,,51,50030,False,True,False,False
591,2025-11-12,,False,,47,22640,False,True,True,False
592,2026-02-07,2026-04-17,False,,44,60811,True,False,False,True
593,2024-07-23,,False,,34,22290,False,False,True,False
594,2026-04-13,,False,,44,5422,False,True,False,False
595,2024-09-29,2025-04-26,False,,61,40020,False,False,True,True
596,2025-11-13,,False,,43,2011,False,True,False,False
597,2025-05-08,,False,,33,69005,True,False,True,False
598,2025-10-25,,False,,39,90430,False,True,True,False
599,2025-06-18,,False,,48,20040,True,True,True,False
600,2025-06-30,,False,,40,20040,True,False,True,False
601,2025-06-08,,False,,51,69005,False,True,True,False
602,2025-10-24,,False,,52,90010,True,False,False,False
603,2025-09-20,2025-11-06,False,,57,60811,False,True,False,True
604,2024-04-24,,False,,64,5422,False,False,True,False
605,2025-12-03,,False,,58,69005,False,True,False,False
606,2025-04-01,,False,,33,80010,False,True,False,False
607,2024-10-01,2025-09-16,False,,33,90430,False,True,False,True
608,2025-03-13,,False,,44,30130,False,True,False,False
609,2026-04-02,2026-05-20,False,,39,4538,False,False,True,True
610,2025-12-30,,False,,30,69005,False,True,False,False
611,2025-12-10,,False,,39,69058,True,False,True,False
612,2025-01-28,,False,,39,30130,True,False,False,False
613,2025-10-29,,False,,36,69005,True,True,False,False
614,2024-11-23,2025-08-17,True,2025-10-15,41,2011,False,False,True,True
615,2025-08-06,,False,,60,5422,False,True,True,False
616,2025-06-28,2026-01-08,False,,48,4538,False,False,True,True
617,2024-07-31,,False,,75,30140,False,False,True,False
618,2024-08-14,,False,,47,1310,False,False,True,False
619,2024-02-22,,False,,41,30140,True,True,True,False
620,2024-04-28,,False,,45,5422,True,False,True,False
621,2025-01-04,,False,,48,41820,True,False,True,False
622,2025-02-10,,False,,51,51020,True,False,True,False
623,2024-05-20,,False,,72,90430,False,True,True,False
624,2024-12-20,2025-11-23,True,2026-01-07,34,20040,True,False,False,True
625,2025-05-29,2025-06-29,False,,56,41820,False,True,False,True
626,2024-07-16,,False,,48,22290,False,True,True,False
627,2024-10-14,2025-09-26,False,,25,41820,False,True,True,True
628,2024-11-08,,False,,55,80240,False,True,False,False
629,2025-03-05,,False,,61,30130,True,False,False,False
630,2024-11-07,,False,,34,4538,False,True,True,False
631,2025-09-19,,False,,45,51020,False,True,True,False
632,2024-10-05,2025-01-11,False,,23,69005,False,False,True,True
633,2025-01-04,2025-11-22,False,,29,90430,False,False,True,True
634,2024-11-18,,False,,59,69058,False,True,False,False
635,2024-06-04,,False,,39,69005,True,False,False,False
636,2025-08-06,,False,,31,2011,True,False,False,False
637,2024-07-19,2024-09-07,False,,48,41820,False,False,True,True
638,2024-09-09,,False,,38,30130,False,True,False,False
639,2025-11-05,,False,,39,70673,True,False,True,False
640,2026-03-18,,False,,55,5422,False,True,True,False
641,2025-07-24,2025-11-19,False,,30,69058,True,False,False,True
642,2026-02-18,2026-04-30,False,,33,40020,False,True,False,True
643,2025-12-27,2026-04-18,False,,47,22290,True,False,True,True
644,2025-02-13,,False,,58,30130,True,False,True,False
645,2025-10-17,,False,,61,70040,False,False,True,False
646,2024-10-06,,False,,36,41820,False,True,True,False
647,2025-01-26,,False,,57,69005,True,False,False,False
648,2025-03-31,,False,,35,22640,False,False,True,False
649,2026-03-28,,False,,69,70673,False,True,False,False
650,2025-12-23,2026-01-23,False,,30,80240,False,True,False,True
651,2025-02-20,,False,,62,30140,False,True,False,False
652,2025-07-09,2025-11-22,False,,36,70673,False,False,True,True
653,2024-06-21,,False,,71,5422,False,True,True,False
654,2025-11-15,2026-05-05,False,,53,2011,False,False,True,True
655,2025-04-15,,False,,32,30140,False,True,True,False
656,2025-03-29,,False,,38,60811,True,False,False,False
657,2025-10-14,,False,,55,30130,True,False,True,False
658,2025-06-22,,False,,59,22290,False,True,False,False
659,2024-03-02,,False,,44,41820,True,False,False,False
660,2024-09-02,,False,,46,69005,False,True,True,False
661,2024-05-30,,False,,55,70040,True,False,False,False
662,2025-09-17,,False,,47,1310,True,True,True,False
663,2024-01-30,2024-04-29,False,,28,90430,False,True,False,True
664,2024-06-21,2025-05-30,False,,34,30140,True,False,False,True
665,2025-05-23,,False,,48,90430,True,False,True,False
666,2025-08-14,,False,,61,22290,True,False,True,False
667,2025-03-04,,False,,66,1310,True,True,True,False
668,2026-01-02,,False,,55,30130,True,False,True,False
669,2026-02-21,2026-05-11,False,,49,40020,True,False,False,True
670,2024-04-22,,False,,55,30140,True,True,True,False
671,2026-03-21,2026-05-30,False,,36,20040,False,True,True,True
672,2025-06-06,,False,,43,70040,False,False,True,False
673,2025-06-25,,False,,34,41820,False,True,True,False
674,2024-03-21,2025-02-12,False,,29,5422,False,True,False,True
675,2025-06-13,,False,,49,40020,False,True,True,False
676,2025-09-09,,False,,47,90430,False,True,True,False
677,2025-05-09,,False,,54,30130,True,False,True,False
678,2024-03-12,2024-06-24,False,,52,69058,True,False,True,True
679,2025-03-21,,False,,48,60811,True,False,True,False
680,2026-03-07,,False,,52,22640,False,True,True,False
681,2025-09-07,,False,,44,1310,True,False,True,False
682,2024-04-26,,False,,50,22640,True,False,True,False
683,2026-03-27,2026-05-29,False,,36,20040,False,False,True,True
684,2026-03-27,2026-05-13,False,,50,80240,True,False,True,True
685,2024-05-24,,False,,54,60811,True,True,True,False
686,2025-11-12,2026-01-25,False,,36,60160,False,False,True,True
687,2024-12-12,2025-11-01,True,2025-12-18,46,22640,False,True,True,True
688,2025-05-20,,False,,37,70040,True,True,False,False
689,2025-01-13,2025-07-17,False,,38,1310,True,False,True,True
690,2025-10-28,2026-04-03,False,,30,80010,False,False,True,True
691,2026-04-28,2026-05-30,False,,61,4538,False,False,True,True
692,2025-11-07,2026-01-28,False,,59,69005,False,False,True,True
693,2026-03-03,2026-05-30,False,,52,60160,False,False,True,True
694,2026-03-16,,False,,71,20040,True,True,True,False
695,2024-03-17,,False,,43,40020,False,True,False,False
696,2024-08-03,2025-06-05,False,,75,80240,False,False,True,True
697,2025-09-06,,False,,42,50030,True,False,True,False
698,2025-05-17,,False,,48,70673,False,True,False,False
699,2024-02-12,2024-09-04,False,,40,2011,False,False,True,True
700,2024-03-21,,False,,50,90430,False,False,True,False
701,2025-03-18,,False,,56,4538,True,True,True,False
702,2025-06-08,2026-01-12,False,,44,80240,False,True,True,True
703,2024-05-22,,False,,68,20040,False,False,True,False
704,2024-05-25,,False,,48,90430,True,True,False,False
705,2024-04-20,2024-06-12,False,,49,51020,True,False,False,True
706,2025-04-25,,False,,33,5422,True,True,True,False
707,2024-01-07,,False,,50,30140,True,False,True,False
708,2025-05-02,,False,,43,41820,True,False,True,False
709,2025-02-09,,False,,37,2011,True,False,False,False
710,2025-01-31,,False,,35,80240,True,False,False,False
711,2025-08-01,,False,,75,90430,False,True,False,False
712,2025-03-20,,False,,42,30130,False,True,False,False
713,2025-09-11,2026-03-30,False,,26,51020,False,False,True,True
714,2025-10-12,,False,,36,80010,True,False,True,False
715,2026-02-22,2026-05-25,False,,44,90010,False,False,True,True
716,2025-11-11,,False,,52,5422,True,True,False,False
717,2025-03-16,,False,,52,1310,True,True,True,False
718,2025-02-22,,False,,54,1310,False,True,True,False
719,2024-07-19,,False,,37,60811,False,False,True,False
720,2025-05-25,,False,,49,60160,True,True,True,False
721,2024-04-28,,False,,34,51020,True,False,True,False
722,2026-03-03,2026-05-30,False,,37,20040,True,False,False,True
723,2025-12-20,2026-04-03,False,,33,80010,False,False,True,True
724,2024-04-11,2025-04-06,False,,30,50030,True,False,True,True
725,2025-10-30,,False,,59,90430,False,True,True,False
726,2024-04-09,2025-01-28,False,,54,5422,False,True,False,True
727,2025-09-05,2026-02-02,True,2026-04-08,58,60811,False,False,True,True
728,2024-03-15,2025-01-03,True,2025-03-03,46,2011,False,True,True,True
729,2025-02-19,2025-05-11,False,,55,2011,False,True,False,True
730,2025-07-13,,False,,22,60811,False,True,False,False
731,2025-09-12,,False,,56,70673,False,True,True,False
732,2024-12-22,,False,,47,30130,True,False,True,False
733,2026-02-23,,False,,53,80240,True,False,True,False
734,2025-10-20,2026-03-30,False,,50,69058,False,False,True,True
735,2024-06-26,,False,,32,5422,False,True,True,False
736,2025-07-25,,False,,26,41820,True,False,True,False
737,2025-09-13,,False,,36,22640,True,True,True,False
738,2024-10-10,,False,,52,5422,True,True,True,False
739,2025-09-20,,False,,54,70040,True,False,False,False
740,2026-02-03,2026-04-28,False,,27,80240,False,False,True,True
741,2025-11-26,,False,,32,20040,True,True,True,False
742,2025-10-10,,False,,36,30140,True,False,True,False
743,2025-06-23,,False,,40,90010,False,True,False,False
744,2024-08-18,2025-02-27,False,,27,80240,True,False,False,True
745,2025-11-07,2026-03-30,False,,27,40020,True,False,False,True
746,2024-11-05,2025-09-13,True,2025-11-20,34,51020,False,False,True,True
747,2025-03-28,,False,,46,30140,False,True,False,False
748,2024-09-24,2025-05-01,False,,30,70040,True,True,False,True
749,2024-09-23,,False,,43,70673,False,True,True,False
750,2024-05-14,,False,,59,80240,False,True,True,False
751,2026-03-29,,False,,28,5422,False,True,True,False
752,2024-05-05,,False,,42,22640,False,True,False,False
753,2024-03-14,,False,,58,2011,True,False,False,False
754,2026-03-07,,False,,40,30140,False,True,False,False
755,2025-04-17,2025-09-19,True,2025-11-14,38,69058,False,True,False,True
756,2025-01-07,,False,,60,80240,False,True,False,False
757,2025-09-19,2026-01-21,False,,41,70040,False,True,False,True
758,2024-11-22,2025-06-28,False,,59,80240,True,False,False,True
759,2024-04-18,,False,,51,90430,False,True,False,False
760,2025-09-12,2026-02-23,True,2026-05-24,41,70040,False,True,False,True
761,2024-05-29,,False,,51,70040,False,False,True,False
762,2025-04-15,,False,,49,40020,True,False,True,False
763,2026-03-18,2026-05-01,False,,58,4538,False,False,True,True
764,2026-03-07,2026-05-05,False,,38,80010,False,False,True,True
765,2024-11-03,2025-03-08,False,,46,80240,True,False,False,True
766,2025-10-26,2026-05-21,False,,44,41820,False,False,True,True
767,2025-06-05,,False,,54,69058,True,True,True,False
